position,velocity,context_0,context_1,context_2
0.2666666666666657,1.4000000000000004,True,True,True
0.2666666666666657,1.6000000000000005,True,True,True
0.2666666666666657,1.8000000000000007,True,True,True
0.2666666666666657,2.0,True,True,True
0.2666666666666657,2.2,True,True,True
0.2666666666666657,2.4000000000000004,True,True,True
0.2666666666666657,2.6000000000000005,True,True,True
0.2666666666666657,2.8000000000000007,True,True,True
0.2666666666666657,3.0,True,True,True
0.2666666666666657,3.2,True,True,True
0.2666666666666657,3.4000000000000004,True,True,True
0.2666666666666657,3.6000000000000005,True,True,True
0.2666666666666657,3.8000000000000007,True,True,True
0.2666666666666657,4.0,True,True,True
0.5333333333333332,-4.0,True,True,True
0.5333333333333332,-3.8,True,True,True
0.5333333333333332,-3.6,True,True,True
0.5333333333333332,-3.4,True,True,True
0.5333333333333332,-3.2,True,True,True
0.5333333333333332,-3.0,True,True,True
0.5333333333333332,-2.8,True,True,True
0.5333333333333332,-2.5999999999999996,True,True,True
0.5333333333333332,-2.4,True,True,True
0.5333333333333332,-2.2,True,True,True
0.5333333333333332,-2.0,True,True,True
0.5333333333333332,-1.7999999999999998,True,True,True
0.5333333333333332,-1.5999999999999996,True,True,True
0.5333333333333332,-1.4,True,True,True
0.5333333333333332,-1.1999999999999997,True,True,True
0.5333333333333332,-1.0,True,True,True
0.5333333333333332,-0.7999999999999998,True,True,True
0.5333333333333332,-0.5999999999999996,True,True,True
0.5333333333333332,-0.3999999999999999,True,True,True
0.5333333333333332,-0.19999999999999973,True,True,True
0.5333333333333332,0.0,True,True,True
0.5333333333333332,0.20000000000000018,True,True,True
0.5333333333333332,0.40000000000000036,True,True,True
0.5333333333333332,0.6000000000000005,True,True,True
0.5333333333333332,0.8000000000000007,True,True,True
0.5333333333333332,1.0,True,True,True
0.5333333333333332,1.2000000000000002,True,True,True
0.5333333333333332,1.4000000000000004,True,True,True
0.5333333333333332,1.6000000000000005,True,True,True
0.5333333333333332,1.8000000000000007,True,True,True
0.5333333333333332,2.0,True,True,True
0.5333333333333332,2.2,True,True,True
0.5333333333333332,2.4000000000000004,True,True,True
0.5333333333333332,2.6000000000000005,True,True,True
0.5333333333333332,2.8000000000000007,True,True,True
0.5333333333333332,3.0,True,True,True
0.5333333333333332,3.2,True,True,True
0.5333333333333332,3.4000000000000004,True,True,True
0.5333333333333332,3.6000000000000005,True,True,True
0.5333333333333332,3.8000000000000007,True,True,True
0.5333333333333332,4.0,True,True,True
0.8000000000000007,-4.0,True,True,True
0.8000000000000007,-3.8,True,True,True
0.8000000000000007,-3.6,True,True,True
0.8000000000000007,-3.4,True,True,True
0.8000000000000007,-3.2,True,True,True
0.8000000000000007,-3.0,True,True,True
0.8000000000000007,-2.8,True,True,True
0.8000000000000007,-2.5999999999999996,True,True,True
0.8000000000000007,-2.4,True,True,True
0.8000000000000007,-2.2,True,True,True
0.8000000000000007,-2.0,True,True,True
0.8000000000000007,-1.7999999999999998,True,True,True
0.8000000000000007,-1.5999999999999996,True,True,True
0.8000000000000007,-1.4,True,True,True
0.8000000000000007,-1.1999999999999997,True,True,True
0.8000000000000007,-1.0,True,True,True
0.8000000000000007,-0.7999999999999998,True,True,True
0.8000000000000007,-0.5999999999999996,True,True,True
0.8000000000000007,-0.3999999999999999,True,True,True
0.8000000000000007,-0.19999999999999973,True,True,True
0.8000000000000007,0.0,True,True,True
0.8000000000000007,0.20000000000000018,True,True,True
0.8000000000000007,0.40000000000000036,True,True,True
0.8000000000000007,0.6000000000000005,True,True,True
0.8000000000000007,0.8000000000000007,True,True,True
0.8000000000000007,1.0,True,True,True
0.8000000000000007,1.2000000000000002,True,True,True
0.8000000000000007,1.4000000000000004,True,True,True
0.8000000000000007,1.6000000000000005,True,True,True
0.8000000000000007,1.8000000000000007,True,True,True
0.8000000000000007,2.0,True,True,True
0.8000000000000007,2.2,True,True,True
0.8000000000000007,2.4000000000000004,True,True,True
0.8000000000000007,2.6000000000000005,True,True,True
0.8000000000000007,2.8000000000000007,True,True,True
0.8000000000000007,3.0,True,True,True
0.8000000000000007,3.2,True,True,True
0.8000000000000007,3.4000000000000004,True,True,True
0.8000000000000007,3.6000000000000005,True,True,True
0.8000000000000007,3.8000000000000007,True,True,True
0.8000000000000007,4.0,True,True,True
1.0666666666666664,-4.0,True,True,True
1.0666666666666664,-3.8,True,True,True
1.0666666666666664,-3.6,True,True,True
1.0666666666666664,-3.4,True,True,True
1.0666666666666664,-3.2,True,True,True
1.0666666666666664,-3.0,True,True,True
1.0666666666666664,-2.8,True,True,True
1.0666666666666664,-2.5999999999999996,True,True,True
1.0666666666666664,-2.4,True,True,True
1.0666666666666664,-2.2,True,True,True
1.0666666666666664,-2.0,True,True,True
1.0666666666666664,-1.7999999999999998,True,True,True
1.0666666666666664,-1.5999999999999996,True,True,True
1.0666666666666664,-1.4,True,True,True
1.0666666666666664,-1.1999999999999997,True,True,True
1.0666666666666664,-1.0,True,True,True
1.0666666666666664,-0.7999999999999998,True,True,True
1.0666666666666664,-0.5999999999999996,True,True,True
1.0666666666666664,-0.3999999999999999,True,True,True
1.0666666666666664,-0.19999999999999973,True,True,True
1.0666666666666664,0.0,True,True,True
1.0666666666666664,0.20000000000000018,True,True,True
1.0666666666666664,0.40000000000000036,True,True,True
1.0666666666666664,0.6000000000000005,True,True,True
1.0666666666666664,0.8000000000000007,True,True,True
1.0666666666666664,1.0,True,True,True
1.0666666666666664,1.2000000000000002,True,True,True
1.0666666666666664,1.4000000000000004,True,True,True
1.0666666666666664,1.6000000000000005,True,True,True
1.0666666666666664,1.8000000000000007,True,True,True
1.0666666666666664,2.0,True,True,True
1.0666666666666664,2.2,True,True,True
1.0666666666666664,2.4000000000000004,True,True,True
1.0666666666666664,2.6000000000000005,True,True,True
1.0666666666666664,2.8000000000000007,True,True,True
1.0666666666666664,3.0,True,True,True
1.0666666666666664,3.2,True,True,True
1.0666666666666664,3.4000000000000004,True,True,True
1.0666666666666664,3.6000000000000005,True,True,True
1.0666666666666664,3.8000000000000007,True,True,True
1.0666666666666664,4.0,True,True,True
1.333333333333334,-4.0,True,True,True
1.333333333333334,-3.8,True,True,True
1.333333333333334,-3.6,True,True,True
1.333333333333334,-3.4,True,True,True
1.333333333333334,-3.2,True,True,True
1.333333333333334,-3.0,True,True,True
1.333333333333334,-2.8,True,True,True
1.333333333333334,-2.5999999999999996,True,True,True
1.333333333333334,-2.4,True,True,True
1.333333333333334,-2.2,True,True,True
1.333333333333334,-2.0,True,True,True
1.333333333333334,-1.7999999999999998,True,True,True
1.333333333333334,-1.5999999999999996,True,True,True
1.333333333333334,-1.4,True,True,True
1.333333333333334,-1.1999999999999997,True,True,True
1.333333333333334,-1.0,True,True,True
1.333333333333334,-0.7999999999999998,True,True,True
1.333333333333334,-0.5999999999999996,True,True,True
1.333333333333334,-0.3999999999999999,True,True,True
1.333333333333334,-0.19999999999999973,True,True,True
1.333333333333334,0.0,True,True,True
1.333333333333334,0.20000000000000018,True,True,True
1.333333333333334,0.40000000000000036,True,True,True
1.333333333333334,0.6000000000000005,True,True,True
1.333333333333334,0.8000000000000007,True,True,True
1.333333333333334,1.0,True,True,True
1.333333333333334,1.2000000000000002,True,True,True
1.333333333333334,1.4000000000000004,True,True,True
1.333333333333334,1.6000000000000005,True,True,True
1.333333333333334,1.8000000000000007,True,True,True
1.333333333333334,2.0,True,True,True
1.333333333333334,2.2,True,True,True
1.333333333333334,2.4000000000000004,True,True,True
1.333333333333334,2.6000000000000005,True,True,True
1.333333333333334,2.8000000000000007,True,True,True
1.333333333333334,3.0,True,True,True
1.333333333333334,3.2,True,True,True
1.333333333333334,3.4000000000000004,True,True,True
1.333333333333334,3.6000000000000005,True,True,True
1.333333333333334,3.8000000000000007,True,True,True
1.333333333333334,4.0,True,True,True
1.5999999999999996,-4.0,True,True,True
1.5999999999999996,-3.8,True,True,True
1.5999999999999996,-3.6,True,True,True
1.5999999999999996,-3.4,True,True,True
1.5999999999999996,-3.2,True,True,True
1.5999999999999996,-3.0,True,True,True
1.5999999999999996,-2.8,True,True,True
1.5999999999999996,-2.5999999999999996,True,True,True
1.5999999999999996,-2.4,True,True,True
1.5999999999999996,-2.2,True,True,True
1.5999999999999996,-2.0,True,True,True
1.5999999999999996,-1.7999999999999998,True,True,True
1.5999999999999996,-1.5999999999999996,True,True,True
1.5999999999999996,-1.4,True,True,True
1.5999999999999996,-1.1999999999999997,True,True,True
1.5999999999999996,-1.0,True,True,True
1.5999999999999996,-0.7999999999999998,True,True,True
1.5999999999999996,-0.5999999999999996,True,True,True
1.5999999999999996,-0.3999999999999999,True,True,True
1.5999999999999996,-0.19999999999999973,True,True,True
1.5999999999999996,0.0,True,True,True
1.5999999999999996,0.20000000000000018,True,True,True
1.5999999999999996,0.40000000000000036,True,True,True
1.5999999999999996,0.6000000000000005,True,True,True
1.5999999999999996,0.8000000000000007,True,True,True
1.5999999999999996,1.0,True,True,True
1.5999999999999996,1.2000000000000002,True,True,True
1.5999999999999996,1.4000000000000004,True,True,True
1.5999999999999996,1.6000000000000005,True,True,True
1.5999999999999996,1.8000000000000007,True,True,True
1.5999999999999996,2.0,True,True,True
1.5999999999999996,2.2,True,True,True
1.5999999999999996,2.4000000000000004,True,True,True
1.5999999999999996,2.6000000000000005,True,True,True
1.5999999999999996,2.8000000000000007,True,True,True
1.5999999999999996,3.0,True,True,True
1.5999999999999996,3.2,True,True,True
1.5999999999999996,3.4000000000000004,True,True,True
1.5999999999999996,3.6000000000000005,True,True,True
1.5999999999999996,3.8000000000000007,True,True,True
1.5999999999999996,4.0,True,True,True
1.8666666666666671,-4.0,True,True,True
1.8666666666666671,-3.8,True,True,True
1.8666666666666671,-3.6,True,True,True
1.8666666666666671,-3.4,True,True,True
1.8666666666666671,-3.2,True,True,True
1.8666666666666671,-3.0,True,True,True
1.8666666666666671,-2.8,True,True,True
1.8666666666666671,-2.5999999999999996,True,True,True
1.8666666666666671,-2.4,True,True,True
1.8666666666666671,-2.2,True,True,True
1.8666666666666671,-2.0,True,True,True
1.8666666666666671,-1.7999999999999998,True,True,True
1.8666666666666671,-1.5999999999999996,True,True,True
1.8666666666666671,-1.4,True,True,True
1.8666666666666671,-1.1999999999999997,True,True,True
1.8666666666666671,-1.0,True,True,True
1.8666666666666671,-0.7999999999999998,True,True,True
1.8666666666666671,-0.5999999999999996,True,True,True
1.8666666666666671,-0.3999999999999999,True,True,True
1.8666666666666671,-0.19999999999999973,True,True,True
1.8666666666666671,0.0,True,True,True
1.8666666666666671,0.20000000000000018,True,True,True
1.8666666666666671,0.40000000000000036,True,True,True
1.8666666666666671,0.6000000000000005,True,True,True
1.8666666666666671,0.8000000000000007,True,True,True
1.8666666666666671,1.0,True,True,True
1.8666666666666671,1.2000000000000002,True,True,True
1.8666666666666671,1.4000000000000004,True,True,True
1.8666666666666671,1.6000000000000005,True,True,True
1.8666666666666671,1.8000000000000007,True,True,True
1.8666666666666671,2.0,True,True,True
1.8666666666666671,2.2,True,True,True
1.8666666666666671,2.4000000000000004,True,True,True
1.8666666666666671,2.6000000000000005,True,True,True
1.8666666666666671,2.8000000000000007,True,True,True
1.8666666666666671,3.0,True,True,True
1.8666666666666671,3.2,True,True,True
1.8666666666666671,3.4000000000000004,True,True,True
1.8666666666666671,3.6000000000000005,True,True,True
1.8666666666666671,3.8000000000000007,True,True,True
1.8666666666666671,4.0,False,False,False
2.133333333333333,-4.0,True,True,True
2.133333333333333,-3.8,True,True,True
2.133333333333333,-3.6,True,True,True
2.133333333333333,-3.4,True,True,True
2.133333333333333,-3.2,True,True,True
2.133333333333333,-3.0,True,True,True
2.133333333333333,-2.8,True,True,True
2.133333333333333,-2.5999999999999996,True,True,True
2.133333333333333,-2.4,True,True,True
2.133333333333333,-2.2,True,True,True
2.133333333333333,-2.0,True,True,True
2.133333333333333,-1.7999999999999998,True,True,True
2.133333333333333,-1.5999999999999996,True,True,True
2.133333333333333,-1.4,True,True,True
2.133333333333333,-1.1999999999999997,True,True,True
2.133333333333333,-1.0,True,True,True
2.133333333333333,-0.7999999999999998,True,True,True
2.133333333333333,-0.5999999999999996,True,True,True
2.133333333333333,-0.3999999999999999,True,True,True
2.133333333333333,-0.19999999999999973,True,True,True
2.133333333333333,0.0,True,True,True
2.133333333333333,0.20000000000000018,True,True,True
2.133333333333333,0.40000000000000036,True,True,True
2.133333333333333,0.6000000000000005,True,True,True
2.133333333333333,0.8000000000000007,True,True,True
2.133333333333333,1.0,True,True,True
2.133333333333333,1.2000000000000002,True,True,True
2.133333333333333,1.4000000000000004,True,True,True
2.133333333333333,1.6000000000000005,True,True,True
2.133333333333333,1.8000000000000007,True,True,True
2.133333333333333,2.0,True,True,True
2.133333333333333,2.2,True,True,True
2.133333333333333,2.4000000000000004,True,True,True
2.133333333333333,2.6000000000000005,True,True,True
2.133333333333333,2.8000000000000007,True,True,True
2.133333333333333,3.0,True,True,True
2.133333333333333,3.2,True,True,True
2.133333333333333,3.4000000000000004,True,True,True
2.133333333333333,3.6000000000000005,True,True,True
2.133333333333333,3.8000000000000007,True,True,True
2.133333333333333,4.0,False,False,False
2.4000000000000004,-4.0,True,True,True
2.4000000000000004,-3.8,True,True,True
2.4000000000000004,-3.6,True,True,True
2.4000000000000004,-3.4,True,True,True
2.4000000000000004,-3.2,True,True,True
2.4000000000000004,-3.0,True,True,True
2.4000000000000004,-2.8,True,True,True
2.4000000000000004,-2.5999999999999996,True,True,True
2.4000000000000004,-2.4,True,True,True
2.4000000000000004,-2.2,True,True,True
2.4000000000000004,-2.0,True,True,True
2.4000000000000004,-1.7999999999999998,True,True,True
2.4000000000000004,-1.5999999999999996,True,True,True
2.4000000000000004,-1.4,True,True,True
2.4000000000000004,-1.1999999999999997,True,True,True
2.4000000000000004,-1.0,True,True,True
2.4000000000000004,-0.7999999999999998,True,True,True
2.4000000000000004,-0.5999999999999996,True,True,True
2.4000000000000004,-0.3999999999999999,True,True,True
2.4000000000000004,-0.19999999999999973,True,True,True
2.4000000000000004,0.0,True,True,True
2.4000000000000004,0.20000000000000018,True,True,True
2.4000000000000004,0.40000000000000036,True,True,True
2.4000000000000004,0.6000000000000005,True,True,True
2.4000000000000004,0.8000000000000007,True,True,True
2.4000000000000004,1.0,True,True,True
2.4000000000000004,1.2000000000000002,True,True,True
2.4000000000000004,1.4000000000000004,True,True,True
2.4000000000000004,1.6000000000000005,True,True,True
2.4000000000000004,1.8000000000000007,True,True,True
2.4000000000000004,2.0,True,True,True
2.4000000000000004,2.2,True,True,True
2.4000000000000004,2.4000000000000004,True,True,True
2.4000000000000004,2.6000000000000005,True,True,True
2.4000000000000004,2.8000000000000007,True,True,True
2.4000000000000004,3.0,True,True,True
2.4000000000000004,3.2,True,True,True
2.4000000000000004,3.4000000000000004,True,True,True
2.4000000000000004,3.6000000000000005,True,True,True
2.4000000000000004,3.8000000000000007,True,True,True
2.4000000000000004,4.0,False,False,False
2.666666666666666,-4.0,True,True,True
2.666666666666666,-3.8,True,True,True
2.666666666666666,-3.6,True,True,True
2.666666666666666,-3.4,True,True,True
2.666666666666666,-3.2,True,True,True
2.666666666666666,-3.0,True,True,True
2.666666666666666,-2.8,True,True,True
2.666666666666666,-2.5999999999999996,True,True,True
2.666666666666666,-2.4,True,True,True
2.666666666666666,-2.2,True,True,True
2.666666666666666,-2.0,True,True,True
2.666666666666666,-1.7999999999999998,True,True,True
2.666666666666666,-1.5999999999999996,True,True,True
2.666666666666666,-1.4,True,True,True
2.666666666666666,-1.1999999999999997,True,True,True
2.666666666666666,-1.0,True,True,True
2.666666666666666,-0.7999999999999998,True,True,True
2.666666666666666,-0.5999999999999996,True,True,True
2.666666666666666,-0.3999999999999999,True,True,True
2.666666666666666,-0.19999999999999973,True,True,True
2.666666666666666,0.0,True,True,True
2.666666666666666,0.20000000000000018,True,True,True
2.666666666666666,0.40000000000000036,True,True,True
2.666666666666666,0.6000000000000005,True,True,True
2.666666666666666,0.8000000000000007,True,True,True
2.666666666666666,1.0,True,True,True
2.666666666666666,1.2000000000000002,True,True,True
2.666666666666666,1.4000000000000004,True,True,True
2.666666666666666,1.6000000000000005,True,True,True
2.666666666666666,1.8000000000000007,True,True,True
2.666666666666666,2.0,True,True,True
2.666666666666666,2.2,True,True,True
2.666666666666666,2.4000000000000004,True,True,True
2.666666666666666,2.6000000000000005,True,True,True
2.666666666666666,2.8000000000000007,True,True,True
2.666666666666666,3.0,True,True,True
2.666666666666666,3.2,True,True,True
2.666666666666666,3.4000000000000004,True,True,True
2.666666666666666,3.6000000000000005,True,True,True
2.666666666666666,3.8000000000000007,True,True,True
2.666666666666666,4.0,False,False,False
2.9333333333333336,-4.0,True,True,True
2.9333333333333336,-3.8,True,True,True
2.9333333333333336,-3.6,True,True,True
2.9333333333333336,-3.4,True,True,True
2.9333333333333336,-3.2,True,True,True
2.9333333333333336,-3.0,True,True,True
2.9333333333333336,-2.8,True,True,True
2.9333333333333336,-2.5999999999999996,True,True,True
2.9333333333333336,-2.4,True,True,True
2.9333333333333336,-2.2,True,True,True
2.9333333333333336,-2.0,True,True,True
2.9333333333333336,-1.7999999999999998,True,True,True
2.9333333333333336,-1.5999999999999996,True,True,True
2.9333333333333336,-1.4,True,True,True
2.9333333333333336,-1.1999999999999997,True,True,True
2.9333333333333336,-1.0,True,True,True
2.9333333333333336,-0.7999999999999998,True,True,True
2.9333333333333336,-0.5999999999999996,True,True,True
2.9333333333333336,-0.3999999999999999,True,True,True
2.9333333333333336,-0.19999999999999973,True,True,True
2.9333333333333336,0.0,True,True,True
2.9333333333333336,0.20000000000000018,True,True,True
2.9333333333333336,0.40000000000000036,True,True,True
2.9333333333333336,0.6000000000000005,True,True,True
2.9333333333333336,0.8000000000000007,True,True,True
2.9333333333333336,1.0,True,True,True
2.9333333333333336,1.2000000000000002,True,True,True
2.9333333333333336,1.4000000000000004,True,True,True
2.9333333333333336,1.6000000000000005,True,True,True
2.9333333333333336,1.8000000000000007,True,True,True
2.9333333333333336,2.0,True,True,True
2.9333333333333336,2.2,True,True,True
2.9333333333333336,2.4000000000000004,True,True,True
2.9333333333333336,2.6000000000000005,True,True,True
2.9333333333333336,2.8000000000000007,True,True,True
2.9333333333333336,3.0,True,True,True
2.9333333333333336,3.2,True,True,True
2.9333333333333336,3.4000000000000004,True,True,True
2.9333333333333336,3.6000000000000005,True,True,True
2.9333333333333336,3.8000000000000007,False,False,False
2.9333333333333336,4.0,False,False,False
3.1999999999999993,-4.0,True,True,True
3.1999999999999993,-3.8,True,True,True
3.1999999999999993,-3.6,True,True,True
3.1999999999999993,-3.4,True,True,True
3.1999999999999993,-3.2,True,True,True
3.1999999999999993,-3.0,True,True,True
3.1999999999999993,-2.8,True,True,True
3.1999999999999993,-2.5999999999999996,True,True,True
3.1999999999999993,-2.4,True,True,True
3.1999999999999993,-2.2,True,True,True
3.1999999999999993,-2.0,True,True,True
3.1999999999999993,-1.7999999999999998,True,True,True
3.1999999999999993,-1.5999999999999996,True,True,True
3.1999999999999993,-1.4,True,True,True
3.1999999999999993,-1.1999999999999997,True,True,True
3.1999999999999993,-1.0,True,True,True
3.1999999999999993,-0.7999999999999998,True,True,True
3.1999999999999993,-0.5999999999999996,True,True,True
3.1999999999999993,-0.3999999999999999,True,True,True
3.1999999999999993,-0.19999999999999973,True,True,True
3.1999999999999993,0.0,True,True,True
3.1999999999999993,0.20000000000000018,True,True,True
3.1999999999999993,0.40000000000000036,True,True,True
3.1999999999999993,0.6000000000000005,True,True,True
3.1999999999999993,0.8000000000000007,True,True,True
3.1999999999999993,1.0,True,True,True
3.1999999999999993,1.2000000000000002,True,True,True
3.1999999999999993,1.4000000000000004,True,True,True
3.1999999999999993,1.6000000000000005,True,True,True
3.1999999999999993,1.8000000000000007,True,True,True
3.1999999999999993,2.0,True,True,True
3.1999999999999993,2.2,True,True,True
3.1999999999999993,2.4000000000000004,True,True,True
3.1999999999999993,2.6000000000000005,True,True,True
3.1999999999999993,2.8000000000000007,True,True,True
3.1999999999999993,3.0,True,True,True
3.1999999999999993,3.2,True,True,True
3.1999999999999993,3.4000000000000004,True,True,True
3.1999999999999993,3.6000000000000005,True,True,True
3.1999999999999993,3.8000000000000007,False,False,False
3.1999999999999993,4.0,False,False,False
3.466666666666667,-4.0,True,True,True
3.466666666666667,-3.8,True,True,True
3.466666666666667,-3.6,True,True,True
3.466666666666667,-3.4,True,True,True
3.466666666666667,-3.2,True,True,True
3.466666666666667,-3.0,True,True,True
3.466666666666667,-2.8,True,True,True
3.466666666666667,-2.5999999999999996,True,True,True
3.466666666666667,-2.4,True,True,True
3.466666666666667,-2.2,True,True,True
3.466666666666667,-2.0,True,True,True
3.466666666666667,-1.7999999999999998,True,True,True
3.466666666666667,-1.5999999999999996,True,True,True
3.466666666666667,-1.4,True,True,True
3.466666666666667,-1.1999999999999997,True,True,True
3.466666666666667,-1.0,True,True,True
3.466666666666667,-0.7999999999999998,True,True,True
3.466666666666667,-0.5999999999999996,True,True,True
3.466666666666667,-0.3999999999999999,True,True,True
3.466666666666667,-0.19999999999999973,True,True,True
3.466666666666667,0.0,True,True,True
3.466666666666667,0.20000000000000018,True,True,True
3.466666666666667,0.40000000000000036,True,True,True
3.466666666666667,0.6000000000000005,True,True,True
3.466666666666667,0.8000000000000007,True,True,True
3.466666666666667,1.0,True,True,True
3.466666666666667,1.2000000000000002,True,True,True
3.466666666666667,1.4000000000000004,True,True,True
3.466666666666667,1.6000000000000005,True,True,True
3.466666666666667,1.8000000000000007,True,True,True
3.466666666666667,2.0,True,True,True
3.466666666666667,2.2,True,True,True
3.466666666666667,2.4000000000000004,True,True,True
3.466666666666667,2.6000000000000005,True,True,True
3.466666666666667,2.8000000000000007,True,True,True
3.466666666666667,3.0,True,True,True
3.466666666666667,3.2,True,True,True
3.466666666666667,3.4000000000000004,True,True,True
3.466666666666667,3.6000000000000005,False,False,False
3.466666666666667,3.8000000000000007,False,False,False
3.466666666666667,4.0,False,False,False
3.7333333333333325,-4.0,True,True,True
3.7333333333333325,-3.8,True,True,True
3.7333333333333325,-3.6,True,True,True
3.7333333333333325,-3.4,True,True,True
3.7333333333333325,-3.2,True,True,True
3.7333333333333325,-3.0,True,True,True
3.7333333333333325,-2.8,True,True,True
3.7333333333333325,-2.5999999999999996,True,True,True
3.7333333333333325,-2.4,True,True,True
3.7333333333333325,-2.2,True,True,True
3.7333333333333325,-2.0,True,True,True
3.7333333333333325,-1.7999999999999998,True,True,True
3.7333333333333325,-1.5999999999999996,True,True,True
3.7333333333333325,-1.4,True,True,True
3.7333333333333325,-1.1999999999999997,True,True,True
3.7333333333333325,-1.0,True,True,True
3.7333333333333325,-0.7999999999999998,True,True,True
3.7333333333333325,-0.5999999999999996,True,True,True
3.7333333333333325,-0.3999999999999999,True,True,True
3.7333333333333325,-0.19999999999999973,True,True,True
3.7333333333333325,0.0,True,True,True
3.7333333333333325,0.20000000000000018,True,True,True
3.7333333333333325,0.40000000000000036,True,True,True
3.7333333333333325,0.6000000000000005,True,True,True
3.7333333333333325,0.8000000000000007,True,True,True
3.7333333333333325,1.0,True,True,True
3.7333333333333325,1.2000000000000002,True,True,True
3.7333333333333325,1.4000000000000004,True,True,True
3.7333333333333325,1.6000000000000005,True,True,True
3.7333333333333325,1.8000000000000007,True,True,True
3.7333333333333325,2.0,True,True,True
3.7333333333333325,2.2,True,True,True
3.7333333333333325,2.4000000000000004,True,True,True
3.7333333333333325,2.6000000000000005,True,True,True
3.7333333333333325,2.8000000000000007,True,True,True
3.7333333333333325,3.0,True,True,True
3.7333333333333325,3.2,True,True,True
3.7333333333333325,3.4000000000000004,True,True,True
3.7333333333333325,3.6000000000000005,False,False,False
3.7333333333333325,3.8000000000000007,False,False,False
3.7333333333333325,4.0,False,False,False
4.0,-4.0,True,True,True
4.0,-3.8,True,True,True
4.0,-3.6,True,True,True
4.0,-3.4,True,True,True
4.0,-3.2,True,True,True
4.0,-3.0,True,True,True
4.0,-2.8,True,True,True
4.0,-2.5999999999999996,True,True,True
4.0,-2.4,True,True,True
4.0,-2.2,True,True,True
4.0,-2.0,True,True,True
4.0,-1.7999999999999998,True,True,True
4.0,-1.5999999999999996,True,True,True
4.0,-1.4,True,True,True
4.0,-1.1999999999999997,True,True,True
4.0,-1.0,True,True,True
4.0,-0.7999999999999998,True,True,True
4.0,-0.5999999999999996,True,True,True
4.0,-0.3999999999999999,True,True,True
4.0,-0.19999999999999973,True,True,True
4.0,0.0,True,True,True
4.0,0.20000000000000018,True,True,True
4.0,0.40000000000000036,True,True,True
4.0,0.6000000000000005,True,True,True
4.0,0.8000000000000007,True,True,True
4.0,1.0,True,True,True
4.0,1.2000000000000002,True,True,True
4.0,1.4000000000000004,True,True,True
4.0,1.6000000000000005,True,True,True
4.0,1.8000000000000007,True,True,True
4.0,2.0,True,True,True
4.0,2.2,True,True,True
4.0,2.4000000000000004,True,True,True
4.0,2.6000000000000005,True,True,True
4.0,2.8000000000000007,True,True,True
4.0,3.0,True,True,True
4.0,3.2,True,True,True
4.0,3.4000000000000004,False,False,False
4.0,3.6000000000000005,False,False,False
4.0,3.8000000000000007,False,False,False
4.0,4.0,False,False,False
4.266666666666666,-4.0,True,True,True
4.266666666666666,-3.8,True,True,True
4.266666666666666,-3.6,True,True,True
4.266666666666666,-3.4,True,True,True
4.266666666666666,-3.2,True,True,True
4.266666666666666,-3.0,True,True,True
4.266666666666666,-2.8,True,True,True
4.266666666666666,-2.5999999999999996,True,True,True
4.266666666666666,-2.4,True,True,True
4.266666666666666,-2.2,True,True,True
4.266666666666666,-2.0,True,True,True
4.266666666666666,-1.7999999999999998,True,True,True
4.266666666666666,-1.5999999999999996,True,True,True
4.266666666666666,-1.4,True,True,True
4.266666666666666,-1.1999999999999997,True,True,True
4.266666666666666,-1.0,True,True,True
4.266666666666666,-0.7999999999999998,True,True,True
4.266666666666666,-0.5999999999999996,True,True,True
4.266666666666666,-0.3999999999999999,True,True,True
4.266666666666666,-0.19999999999999973,True,True,True
4.266666666666666,0.0,True,True,True
4.266666666666666,0.20000000000000018,True,True,True
4.266666666666666,0.40000000000000036,True,True,True
4.266666666666666,0.6000000000000005,True,True,True
4.266666666666666,0.8000000000000007,True,True,True
4.266666666666666,1.0,True,True,True
4.266666666666666,1.2000000000000002,True,True,True
4.266666666666666,1.4000000000000004,True,True,True
4.266666666666666,1.6000000000000005,True,True,True
4.266666666666666,1.8000000000000007,True,True,True
4.266666666666666,2.0,True,True,True
4.266666666666666,2.2,True,True,True
4.266666666666666,2.4000000000000004,True,True,True
4.266666666666666,2.6000000000000005,True,True,True
4.266666666666666,2.8000000000000007,True,True,True
4.266666666666666,3.0,True,True,True
4.266666666666666,3.2,True,True,True
4.266666666666666,3.4000000000000004,False,False,False
4.266666666666666,3.6000000000000005,False,False,False
4.266666666666666,3.8000000000000007,False,False,False
4.266666666666666,4.0,False,False,False
4.533333333333333,-4.0,True,True,True
4.533333333333333,-3.8,True,True,True
4.533333333333333,-3.6,True,True,True
4.533333333333333,-3.4,True,True,True
4.533333333333333,-3.2,True,True,True
4.533333333333333,-3.0,True,True,True
4.533333333333333,-2.8,True,True,True
4.533333333333333,-2.5999999999999996,True,True,True
4.533333333333333,-2.4,True,True,True
4.533333333333333,-2.2,True,True,True
4.533333333333333,-2.0,True,True,True
4.533333333333333,-1.7999999999999998,True,True,True
4.533333333333333,-1.5999999999999996,True,True,True
4.533333333333333,-1.4,True,True,True
4.533333333333333,-1.1999999999999997,True,True,True
4.533333333333333,-1.0,True,True,True
4.533333333333333,-0.7999999999999998,True,True,True
4.533333333333333,-0.5999999999999996,True,True,True
4.533333333333333,-0.3999999999999999,True,True,True
4.533333333333333,-0.19999999999999973,True,True,True
4.533333333333333,0.0,True,True,True
